"ArbstedKomm","Tid","sysselsatte"
"1032","2020",0
"1032","2021",0
"1032","2022",0
"1032","2023",0
"1032","2024",0
"1034","2000",600
"1034","2001",551
"1034","2002",583
"1034","2003",628
"1034","2004",583
"1034","2005",626
"1034","2006",653
"1034","2007",625
"1034","2008",662
"1034","2009",647
"1034","2010",640
"1034","2011",653
"1034","2012",686
"1034","2013",707
"1034","2014",707
"1034","2015",714
"1034","2016",787
"1034","2017",808
"1034","2018",728
"1034","2019",733
"1034","2020",0
"1034","2021",0
"1034","2022",0
"1034","2023",0
"1034","2024",0
"1037","2000",2274
"1037","2001",2276
"1037","2002",2250
"1037","2003",2282
"1037","2004",2266
"1037","2005",2244
"1037","2006",2367
"1037","2007",2519
"1037","2008",2506
"1037","2009",2420
"1037","2010",2342
"1037","2011",2363
"1037","2012",2302
"1037","2013",2294
"1037","2014",2338
"1037","2015",2314
"1037","2016",2290
"1037","2017",2261
"1037","2018",2197
"1037","2019",2173
"1037","2020",0
"1037","2021",0
"1037","2022",0
"1037","2023",0
"1037","2024",0
"1046","2000",892
"1046","2001",906
"1046","2002",973
"1046","2003",949
"1046","2004",943
"1046","2005",972
"1046","2006",1021
"1046","2007",1093
"1046","2008",1019
"1046","2009",1046
"1046","2010",1058
"1046","2011",1045
"1046","2012",1054
"1046","2013",1048
"1046","2014",1066
"1046","2015",1062
"1046","2016",1073
"1046","2017",1077
"1046","2018",1059
"1046","2019",1043
"1046","2020",0
"1046","2021",0
"1046","2022",0
"1046","2023",0
"1046","2024",0
"1101","2000",6017
"1101","2001",6099
"1101","2002",6006
"1101","2003",5921
"1101","2004",5937
"1101","2005",6005
"1101","2006",6117
"1101","2007",6447
"1101","2008",6685
"1101","2009",6581
"1101","2010",6582
"1101","2011",6616
"1101","2012",6649
"1101","2013",6750
"1101","2014",6698
"1101","2015",6583
"1101","2016",6445
"1101","2017",6468
"1101","2018",6397
"1101","2019",6517
"1101","2020",6464
"1101","2021",6730
"1101","2022",6762
"1101","2023",6999
"1101","2024",6953
"1102","2000",25798
"1102","2001",26100
"1102","2002",25757
"1102","2003",26996
"1102","2004",27965
"1102","2005",28171
"1102","2006",30061
"1102","2007",31840
"1102","2008",33897
"1102","2009",34105
"1102","2010",34961
"1102","2011",37015
"1102","2012",35948
"1102","2013",35914
"1102","2014",36828
"1102","2015",35805
"1102","2016",34653
"1102","2017",35345
"1102","2018",36380
"1102","2019",36695
"1102","2020",0
"1102","2021",0
"1102","2022",0
"1102","2023",0
"1102","2024",0
"1103","2000",63811
"1103","2001",67220
"1103","2002",66458
"1103","2003",64978
"1103","2004",65361
"1103","2005",66877
"1103","2006",73227
"1103","2007",77989
"1103","2008",78608
"1103","2009",77732
"1103","2010",78655
"1103","2011",80799
"1103","2012",83420
"1103","2013",84371
"1103","2014",83477
"1103","2015",78503
"1103","2016",76203
"1103","2017",76746
"1103","2018",81406
"1103","2019",84225
"1103","2020",83554
"1103","2021",86432
"1103","2022",88925
"1103","2023",89513
"1103","2024",89969
"1106","2000",17526
"1106","2001",17900
"1106","2002",18312
"1106","2003",18004
"1106","2004",18535
"1106","2005",18660
"1106","2006",20152
"1106","2007",21044
"1106","2008",21322
"1106","2009",21161
"1106","2010",21233
"1106","2011",21734
"1106","2012",21985
"1106","2013",22141
"1106","2014",22191
"1106","2015",21328
"1106","2016",21056
"1106","2017",21374
"1106","2018",21346
"1106","2019",21429
"1106","2020",20851
"1106","2021",21726
"1106","2022",22326
"1106","2023",22683
"1106","2024",22915
"1108","2000",0
"1108","2001",0
"1108","2002",0
"1108","2003",0
"1108","2004",0
"1108","2005",0
"1108","2006",0
"1108","2007",0
"1108","2008",0
"1108","2009",0
"1108","2010",0
"1108","2011",0
"1108","2012",0
"1108","2013",0
"1108","2014",0
"1108","2015",0
"1108","2016",0
"1108","2017",0
"1108","2018",0
"1108","2019",0
"1108","2020",39173
"1108","2021",40706
"1108","2022",41112
"1108","2023",41793
"1108","2024",42084
"1111","2000",1132
"1111","2001",1109
"1111","2002",1070
"1111","2003",1071
"1111","2004",1101
"1111","2005",1095
"1111","2006",1119
"1111","2007",1173
"1111","2008",1284
"1111","2009",1263
"1111","2010",1178
"1111","2011",1190
"1111","2012",1188
"1111","2013",1192
"1111","2014",1258
"1111","2015",1255
"1111","2016",1163
"1111","2017",1164
"1111","2018",1180
"1111","2019",1127
"1111","2020",1185
"1111","2021",1218
"1111","2022",1217
"1111","2023",1237
"1111","2024",1241
"1112","2000",1442
"1112","2001",1424
"1112","2002",1447
"1112","2003",1461
"1112","2004",1486
"1112","2005",1488
"1112","2006",1527
"1112","2007",1679
"1112","2008",1542
"1112","2009",1579
"1112","2010",1656
"1112","2011",1602
"1112","2012",1498
"1112","2013",1451
"1112","2014",1376
"1112","2015",1460
"1112","2016",1444
"1112","2017",1441
"1112","2018",1439
"1112","2019",1390
"1112","2020",1364
"1112","2021",1390
"1112","2022",1410
"1112","2023",1373
"1112","2024",1387
"1114","2000",1008
"1114","2001",994
"1114","2002",1023
"1114","2003",1044
"1114","2004",1073
"1114","2005",1048
"1114","2006",1076
"1114","2007",1097
"1114","2008",1160
"1114","2009",1121
"1114","2010",1146
"1114","2011",1148
"1114","2012",1101
"1114","2013",1144
"1114","2014",1119
"1114","2015",1124
"1114","2016",1105
"1114","2017",1126
"1114","2018",1119
"1114","2019",1115
"1114","2020",1095
"1114","2021",1156
"1114","2022",1183
"1114","2023",1183
"1114","2024",1207
"1119","2000",5705
"1119","2001",5746
"1119","2002",6109
"1119","2003",6193
"1119","2004",6409
"1119","2005",6407
"1119","2006",6584
"1119","2007",7077
"1119","2008",7225
"1119","2009",7245
"1119","2010",7372
"1119","2011",7520
"1119","2012",7497
"1119","2013",7719
"1119","2014",7916
"1119","2015",7865
"1119","2016",8101
"1119","2017",8186
"1119","2018",8186
"1119","2019",8116
"1119","2020",8051
"1119","2021",8203
"1119","2022",8284
"1119","2023",8600
"1119","2024",8665
"1120","2000",5378
"1120","2001",5184
"1120","2002",5353
"1120","2003",5395
"1120","2004",5592
"1120","2005",5648
"1120","2006",6001
"1120","2007",6281
"1120","2008",6626
"1120","2009",6931
"1120","2010",7125
"1120","2011",7590
"1120","2012",7791
"1120","2013",8027
"1120","2014",8320
"1120","2015",8032
"1120","2016",8143
"1120","2017",8313
"1120","2018",8321
"1120","2019",8552
"1120","2020",8740
"1120","2021",9152
"1120","2022",9246
"1120","2023",9597
"1120","2024",9651
"1121","2000",5770
"1121","2001",6034
"1121","2002",6127
"1121","2003",6417
"1121","2004",6451
"1121","2005",6708
"1121","2006",6981
"1121","2007",7266
"1121","2008",7620
"1121","2009",7318
"1121","2010",7285
"1121","2011",7314
"1121","2012",7475
"1121","2013",7715
"1121","2014",7917
"1121","2015",7554
"1121","2016",7531
"1121","2017",7479
"1121","2018",7750
"1121","2019",7609
"1121","2020",7684
"1121","2021",8055
"1121","2022",8257
"1121","2023",8253
"1121","2024",8531
"1122","2000",2619
"1122","2001",2710
"1122","2002",2736
"1122","2003",2829
"1122","2004",2751
"1122","2005",2814
"1122","2006",2899
"1122","2007",2908
"1122","2008",3279
"1122","2009",3191
"1122","2010",3362
"1122","2011",3497
"1122","2012",3693
"1122","2013",3748
"1122","2014",3766
"1122","2015",3688
"1122","2016",3875
"1122","2017",3976
"1122","2018",4049
"1122","2019",4091
"1122","2020",3966
"1122","2021",4120
"1122","2022",4150
"1122","2023",4177
"1122","2024",4198
"1124","2000",12573
"1124","2001",13561
"1124","2002",13824
"1124","2003",13604
"1124","2004",13862
"1124","2005",14031
"1124","2006",15035
"1124","2007",16200
"1124","2008",16942
"1124","2009",17403
"1124","2010",18296
"1124","2011",20140
"1124","2012",22892
"1124","2013",24288
"1124","2014",25205
"1124","2015",23124
"1124","2016",22067
"1124","2017",21635
"1124","2018",24577
"1124","2019",26459
"1124","2020",25377
"1124","2021",25822
"1124","2022",26767
"1124","2023",27454
"1124","2024",28506
"1127","2000",3015
"1127","2001",2739
"1127","2002",2652
"1127","2003",2725
"1127","2004",2728
"1127","2005",3149
"1127","2006",3402
"1127","2007",3596
"1127","2008",3698
"1127","2009",3875
"1127","2010",3760
"1127","2011",3851
"1127","2012",3596
"1127","2013",3671
"1127","2014",3728
"1127","2015",3551
"1127","2016",3368
"1127","2017",3439
"1127","2018",3409
"1127","2019",3514
"1127","2020",3424
"1127","2021",3496
"1127","2022",3570
"1127","2023",3643
"1127","2024",3715
"1129","2000",468
"1129","2001",489
"1129","2002",506
"1129","2003",499
"1129","2004",507
"1129","2005",507
"1129","2006",516
"1129","2007",527
"1129","2008",521
"1129","2009",503
"1129","2010",510
"1129","2011",528
"1129","2012",516
"1129","2013",553
"1129","2014",585
"1129","2015",545
"1129","2016",577
"1129","2017",580
"1129","2018",578
"1129","2019",543
"1129","2020",0
"1129","2021",0
"1129","2022",0
"1129","2023",0
"1129","2024",0
"1130","2000",3257
"1130","2001",3285
"1130","2002",3175
"1130","2003",3237
"1130","2004",3338
"1130","2005",3522
"1130","2006",3726
"1130","2007",4017
"1130","2008",4076
"1130","2009",4197
"1130","2010",4303
"1130","2011",4276
"1130","2012",4291
"1130","2013",4282
"1130","2014",4330
"1130","2015",4154
"1130","2016",4178
"1130","2017",4174
"1130","2018",4302
"1130","2019",4317
"1130","2020",4471
"1130","2021",4673
"1130","2022",4609
"1130","2023",4681
"1130","2024",4646
"1133","2000",1347
"1133","2001",1348
"1133","2002",1386
"1133","2003",1444
"1133","2004",1424
"1133","2005",1454
"1133","2006",1469
"1133","2007",1524
"1133","2008",1461
"1133","2009",1432
"1133","2010",1580
"1133","2011",1467
"1133","2012",1399
"1133","2013",1345
"1133","2014",1326
"1133","2015",1292
"1133","2016",1306
"1133","2017",1309
"1133","2018",1259
"1133","2019",1273
"1133","2020",1256
"1133","2021",1277
"1133","2022",1315
"1133","2023",1328
"1133","2024",1310
"1134","2000",1963
"1134","2001",1945
"1134","2002",1883
"1134","2003",1934
"1134","2004",2015
"1134","2005",1913
"1134","2006",1830
"1134","2007",1924
"1134","2008",1966
"1134","2009",1922
"1134","2010",2100
"1134","2011",2140
"1134","2012",2141
"1134","2013",2178
"1134","2014",2184
"1134","2015",2192
"1134","2016",2226
"1134","2017",2011
"1134","2018",2145
"1134","2019",2092
"1134","2020",2128
"1134","2021",2143
"1134","2022",2101
"1134","2023",1922
"1134","2024",1838
"1135","2000",2091
"1135","2001",2040
"1135","2002",2007
"1135","2003",2024
"1135","2004",2042
"1135","2005",1983
"1135","2006",2036
"1135","2007",2118
"1135","2008",2135
"1135","2009",2177
"1135","2010",2180
"1135","2011",2131
"1135","2012",2100
"1135","2013",2048
"1135","2014",2074
"1135","2015",1978
"1135","2016",1952
"1135","2017",1956
"1135","2018",1938
"1135","2019",1945
"1135","2020",1966
"1135","2021",1951
"1135","2022",1955
"1135","2023",1946
"1135","2024",1990
"1141","2000",1241
"1141","2001",1252
"1141","2002",1262
"1141","2003",1274
"1141","2004",1228
"1141","2005",1210
"1141","2006",1311
"1141","2007",1299
"1141","2008",1371
"1141","2009",1436
"1141","2010",1474
"1141","2011",1462
"1141","2012",1411
"1141","2013",1472
"1141","2014",1472
"1141","2015",1387
"1141","2016",1395
"1141","2017",1422
"1141","2018",1413
"1141","2019",1386
"1141","2020",0
"1141","2021",0
"1141","2022",0
"1141","2023",0
"1141","2024",0
"1142","2000",1073
"1142","2001",1043
"1142","2002",1035
"1142","2003",1026
"1142","2004",1021
"1142","2005",1059
"1142","2006",991
"1142","2007",1036
"1142","2008",1037
"1142","2009",1085
"1142","2010",1102
"1142","2011",1195
"1142","2012",1170
"1142","2013",1169
"1142","2014",1163
"1142","2015",1225
"1142","2016",1223
"1142","2017",1269
"1142","2018",1249
"1142","2019",1262
"1142","2020",0
"1142","2021",0
"1142","2022",0
"1142","2023",0
"1142","2024",0
"1144","2000",246
"1144","2001",248
"1144","2002",237
"1144","2003",262
"1144","2004",262
"1144","2005",264
"1144","2006",269
"1144","2007",284
"1144","2008",290
"1144","2009",303
"1144","2010",304
"1144","2011",319
"1144","2012",315
"1144","2013",296
"1144","2014",292
"1144","2015",317
"1144","2016",319
"1144","2017",337
"1144","2018",332
"1144","2019",331
"1144","2020",354
"1144","2021",318
"1144","2022",329
"1144","2023",349
"1144","2024",348
"1145","2000",324
"1145","2001",323
"1145","2002",301
"1145","2003",316
"1145","2004",284
"1145","2005",280
"1145","2006",296
"1145","2007",299
"1145","2008",297
"1145","2009",295
"1145","2010",291
"1145","2011",292
"1145","2012",317
"1145","2013",325
"1145","2014",327
"1145","2015",301
"1145","2016",306
"1145","2017",311
"1145","2018",290
"1145","2019",328
"1145","2020",322
"1145","2021",321
"1145","2022",320
"1145","2023",301
"1145","2024",301
"1146","2000",3482
"1146","2001",3452
"1146","2002",3486
"1146","2003",3586
"1146","2004",3696
"1146","2005",3662
"1146","2006",3857
"1146","2007",4033
"1146","2008",4048
"1146","2009",4160
"1146","2010",4231
"1146","2011",4475
"1146","2012",4423
"1146","2013",4281
"1146","2014",4328
"1146","2015",4303
"1146","2016",4314
"1146","2017",4575
"1146","2018",4621
"1146","2019",4713
"1146","2020",4772
"1146","2021",4783
"1146","2022",4810
"1146","2023",5048
"1146","2024",5249
"1149","2000",13195
"1149","2001",13210
"1149","2002",13195
"1149","2003",13469
"1149","2004",13615
"1149","2005",13890
"1149","2006",14308
"1149","2007",15486
"1149","2008",15193
"1149","2009",14665
"1149","2010",14592
"1149","2011",14780
"1149","2012",14989
"1149","2013",15240
"1149","2014",15458
"1149","2015",15066
"1149","2016",15286
"1149","2017",15730
"1149","2018",15865
"1149","2019",15978
"1149","2020",16059
"1149","2021",16039
"1149","2022",16066
"1149","2023",16370
"1149","2024",16796
"1151","2000",116
"1151","2001",119
"1151","2002",112
"1151","2003",94
"1151","2004",93
"1151","2005",109
"1151","2006",109
"1151","2007",108
"1151","2008",111
"1151","2009",105
"1151","2010",106
"1151","2011",116
"1151","2012",107
"1151","2013",103
"1151","2014",104
"1151","2015",96
"1151","2016",94
"1151","2017",98
"1151","2018",91
"1151","2019",89
"1151","2020",94
"1151","2021",86
"1151","2022",100
"1151","2023",101
"1151","2024",108
"1154","2000",2036
"1154","2001",2052
"1154","2002",2054
"1154","2003",2041
"1154","2004",2066
"1154","2005",0
"1154","2006",0
"1154","2007",0
"1154","2008",0
"1154","2009",0
"1154","2010",0
"1154","2011",0
"1154","2012",0
"1154","2013",0
"1154","2014",0
"1154","2015",0
"1154","2016",0
"1154","2017",0
"1154","2018",0
"1154","2019",0
"1154","2020",0
"1154","2021",0
"1154","2022",0
"1154","2023",0
"1154","2024",0
"1159","2000",1728
"1159","2001",1701
"1159","2002",1773
"1159","2003",1888
"1159","2004",1980
"1159","2005",0
"1159","2006",0
"1159","2007",0
"1159","2008",0
"1159","2009",0
"1159","2010",0
"1159","2011",0
"1159","2012",0
"1159","2013",0
"1159","2014",0
"1159","2015",0
"1159","2016",0
"1159","2017",0
"1159","2018",0
"1159","2019",0
"1159","2020",0
"1159","2021",0
"1159","2022",0
"1159","2023",0
"1159","2024",0
"1160","2000",0
"1160","2001",0
"1160","2002",0
"1160","2003",0
"1160","2004",0
"1160","2005",4089
"1160","2006",4107
"1160","2007",3939
"1160","2008",4422
"1160","2009",4452
"1160","2010",4543
"1160","2011",4748
"1160","2012",4786
"1160","2013",4871
"1160","2014",5038
"1160","2015",4970
"1160","2016",4915
"1160","2017",4916
"1160","2018",4814
"1160","2019",4816
"1160","2020",4899
"1160","2021",5020
"1160","2022",5032
"1160","2023",4959
"1160","2024",5045
"4601","2000",0
"4601","2001",0
"4601","2002",0
"4601","2003",0
"4601","2004",0
"4601","2005",0
"4601","2006",0
"4601","2007",0
"4601","2008",0
"4601","2009",0
"4601","2010",0
"4601","2011",0
"4601","2012",0
"4601","2013",0
"4601","2014",0
"4601","2015",0
"4601","2016",0
"4601","2017",0
"4601","2018",0
"4601","2019",0
"4601","2020",165282
"4601","2021",171881
"4601","2022",176315
"4601","2023",178758
"4601","2024",181914
"4602","2000",0
"4602","2001",0
"4602","2002",0
"4602","2003",0
"4602","2004",0
"4602","2005",0
"4602","2006",0
"4602","2007",0
"4602","2008",0
"4602","2009",0
"4602","2010",0
"4602","2011",0
"4602","2012",0
"4602","2013",0
"4602","2014",0
"4602","2015",0
"4602","2016",0
"4602","2017",0
"4602","2018",0
"4602","2019",0
"4602","2020",8400
"4602","2021",8530
"4602","2022",8519
"4602","2023",8510
"4602","2024",8607
"4611","2000",0
"4611","2001",0
"4611","2002",0
"4611","2003",0
"4611","2004",0
"4611","2005",0
"4611","2006",0
"4611","2007",0
"4611","2008",0
"4611","2009",0
"4611","2010",0
"4611","2011",0
"4611","2012",0
"4611","2013",0
"4611","2014",0
"4611","2015",0
"4611","2016",0
"4611","2017",0
"4611","2018",0
"4611","2019",0
"4611","2020",1614
"4611","2021",1580
"4611","2022",1624
"4611","2023",1625
"4611","2024",1602
"4612","2000",0
"4612","2001",0
"4612","2002",0
"4612","2003",0
"4612","2004",0
"4612","2005",0
"4612","2006",0
"4612","2007",0
"4612","2008",0
"4612","2009",0
"4612","2010",0
"4612","2011",0
"4612","2012",0
"4612","2013",0
"4612","2014",0
"4612","2015",0
"4612","2016",0
"4612","2017",0
"4612","2018",0
"4612","2019",0
"4612","2020",1493
"4612","2021",1535
"4612","2022",1489
"4612","2023",1528
"4612","2024",1500
"4613","2000",0
"4613","2001",0
"4613","2002",0
"4613","2003",0
"4613","2004",0
"4613","2005",0
"4613","2006",0
"4613","2007",0
"4613","2008",0
"4613","2009",0
"4613","2010",0
"4613","2011",0
"4613","2012",0
"4613","2013",0
"4613","2014",0
"4613","2015",0
"4613","2016",0
"4613","2017",0
"4613","2018",0
"4613","2019",0
"4613","2020",4890
"4613","2021",4921
"4613","2022",4941
"4613","2023",4929
"4613","2024",4958
"4614","2000",0
"4614","2001",0
"4614","2002",0
"4614","2003",0
"4614","2004",0
"4614","2005",0
"4614","2006",0
"4614","2007",0
"4614","2008",0
"4614","2009",0
"4614","2010",0
"4614","2011",0
"4614","2012",0
"4614","2013",0
"4614","2014",0
"4614","2015",0
"4614","2016",0
"4614","2017",0
"4614","2018",0
"4614","2019",0
"4614","2020",9302
"4614","2021",9534
"4614","2022",9809
"4614","2023",10270
"4614","2024",10465
"4615","2000",0
"4615","2001",0
"4615","2002",0
"4615","2003",0
"4615","2004",0
"4615","2005",0
"4615","2006",0
"4615","2007",0
"4615","2008",0
"4615","2009",0
"4615","2010",0
"4615","2011",0
"4615","2012",0
"4615","2013",0
"4615","2014",0
"4615","2015",0
"4615","2016",0
"4615","2017",0
"4615","2018",0
"4615","2019",0
"4615","2020",1085
"4615","2021",1098
"4615","2022",1086
"4615","2023",1034
"4615","2024",1045
"4616","2000",0
"4616","2001",0
"4616","2002",0
"4616","2003",0
"4616","2004",0
"4616","2005",0
"4616","2006",0
"4616","2007",0
"4616","2008",0
"4616","2009",0
"4616","2010",0
"4616","2011",0
"4616","2012",0
"4616","2013",0
"4616","2014",0
"4616","2015",0
"4616","2016",0
"4616","2017",0
"4616","2018",0
"4616","2019",0
"4616","2020",1187
"4616","2021",1224
"4616","2022",1240
"4616","2023",1207
"4616","2024",1207
"4617","2000",0
"4617","2001",0
"4617","2002",0
"4617","2003",0
"4617","2004",0
"4617","2005",0
"4617","2006",0
"4617","2007",0
"4617","2008",0
"4617","2009",0
"4617","2010",0
"4617","2011",0
"4617","2012",0
"4617","2013",0
"4617","2014",0
"4617","2015",0
"4617","2016",0
"4617","2017",0
"4617","2018",0
"4617","2019",0
"4617","2020",5807
"4617","2021",5707
"4617","2022",5707
"4617","2023",5636
"4617","2024",5684
"4618","2000",0
"4618","2001",0
"4618","2002",0
"4618","2003",0
"4618","2004",0
"4618","2005",0
"4618","2006",0
"4618","2007",0
"4618","2008",0
"4618","2009",0
"4618","2010",0
"4618","2011",0
"4618","2012",0
"4618","2013",0
"4618","2014",0
"4618","2015",0
"4618","2016",0
"4618","2017",0
"4618","2018",0
"4618","2019",0
"4618","2020",5293
"4618","2021",5356
"4618","2022",5417
"4618","2023",5503
"4618","2024",5500
"4619","2000",0
"4619","2001",0
"4619","2002",0
"4619","2003",0
"4619","2004",0
"4619","2005",0
"4619","2006",0
"4619","2007",0
"4619","2008",0
"4619","2009",0
"4619","2010",0
"4619","2011",0
"4619","2012",0
"4619","2013",0
"4619","2014",0
"4619","2015",0
"4619","2016",0
"4619","2017",0
"4619","2018",0
"4619","2019",0
"4619","2020",379
"4619","2021",415
"4619","2022",406
"4619","2023",411
"4619","2024",438
"4620","2000",0
"4620","2001",0
"4620","2002",0
"4620","2003",0
"4620","2004",0
"4620","2005",0
"4620","2006",0
"4620","2007",0
"4620","2008",0
"4620","2009",0
"4620","2010",0
"4620","2011",0
"4620","2012",0
"4620","2013",0
"4620","2014",0
"4620","2015",0
"4620","2016",0
"4620","2017",0
"4620","2018",0
"4620","2019",0
"4620","2020",394
"4620","2021",392
"4620","2022",379
"4620","2023",392
"4620","2024",392
"4621","2000",0
"4621","2001",0
"4621","2002",0
"4621","2003",0
"4621","2004",0
"4621","2005",0
"4621","2006",0
"4621","2007",0
"4621","2008",0
"4621","2009",0
"4621","2010",0
"4621","2011",0
"4621","2012",0
"4621","2013",0
"4621","2014",0
"4621","2015",0
"4621","2016",0
"4621","2017",0
"4621","2018",0
"4621","2019",0
"4621","2020",7502
"4621","2021",7584
"4621","2022",7627
"4621","2023",7621
"4621","2024",7603
"4622","2000",0
"4622","2001",0
"4622","2002",0
"4622","2003",0
"4622","2004",0
"4622","2005",0
"4622","2006",0
"4622","2007",0
"4622","2008",0
"4622","2009",0
"4622","2010",0
"4622","2011",0
"4622","2012",0
"4622","2013",0
"4622","2014",0
"4622","2015",0
"4622","2016",0
"4622","2017",0
"4622","2018",0
"4622","2019",0
"4622","2020",3645
"4622","2021",3744
"4622","2022",3715
"4622","2023",3761
"4622","2024",3759
"4623","2000",0
"4623","2001",0
"4623","2002",0
"4623","2003",0
"4623","2004",0
"4623","2005",0
"4623","2006",0
"4623","2007",0
"4623","2008",0
"4623","2009",0
"4623","2010",0
"4623","2011",0
"4623","2012",0
"4623","2013",0
"4623","2014",0
"4623","2015",0
"4623","2016",0
"4623","2017",0
"4623","2018",0
"4623","2019",0
"4623","2020",588
"4623","2021",559
"4623","2022",554
"4623","2023",564
"4623","2024",575
"4624","2000",0
"4624","2001",0
"4624","2002",0
"4624","2003",0
"4624","2004",0
"4624","2005",0
"4624","2006",0
"4624","2007",0
"4624","2008",0
"4624","2009",0
"4624","2010",0
"4624","2011",0
"4624","2012",0
"4624","2013",0
"4624","2014",0
"4624","2015",0
"4624","2016",0
"4624","2017",0
"4624","2018",0
"4624","2019",0
"4624","2020",8358
"4624","2021",8700
"4624","2022",8846
"4624","2023",8683
"4624","2024",8835
"4625","2000",0
"4625","2001",0
"4625","2002",0
"4625","2003",0
"4625","2004",0
"4625","2005",0
"4625","2006",0
"4625","2007",0
"4625","2008",0
"4625","2009",0
"4625","2010",0
"4625","2011",0
"4625","2012",0
"4625","2013",0
"4625","2014",0
"4625","2015",0
"4625","2016",0
"4625","2017",0
"4625","2018",0
"4625","2019",0
"4625","2020",2929
"4625","2021",2981
"4625","2022",2943
"4625","2023",2987
"4625","2024",3052
"4626","2000",0
"4626","2001",0
"4626","2002",0
"4626","2003",0
"4626","2004",0
"4626","2005",0
"4626","2006",0
"4626","2007",0
"4626","2008",0
"4626","2009",0
"4626","2010",0
"4626","2011",0
"4626","2012",0
"4626","2013",0
"4626","2014",0
"4626","2015",0
"4626","2016",0
"4626","2017",0
"4626","2018",0
"4626","2019",0
"4626","2020",14332
"4626","2021",14627
"4626","2022",14803
"4626","2023",15220
"4626","2024",15213
"4627","2000",0
"4627","2001",0
"4627","2002",0
"4627","2003",0
"4627","2004",0
"4627","2005",0
"4627","2006",0
"4627","2007",0
"4627","2008",0
"4627","2009",0
"4627","2010",0
"4627","2011",0
"4627","2012",0
"4627","2013",0
"4627","2014",0
"4627","2015",0
"4627","2016",0
"4627","2017",0
"4627","2018",0
"4627","2019",0
"4627","2020",8331
"4627","2021",8688
"4627","2022",8723
"4627","2023",8798
"4627","2024",8716
"4628","2000",0
"4628","2001",0
"4628","2002",0
"4628","2003",0
"4628","2004",0
"4628","2005",0
"4628","2006",0
"4628","2007",0
"4628","2008",0
"4628","2009",0
"4628","2010",0
"4628","2011",0
"4628","2012",0
"4628","2013",0
"4628","2014",0
"4628","2015",0
"4628","2016",0
"4628","2017",0
"4628","2018",0
"4628","2019",0
"4628","2020",1218
"4628","2021",1227
"4628","2022",1175
"4628","2023",1176
"4628","2024",1157
"4629","2000",0
"4629","2001",0
"4629","2002",0
"4629","2003",0
"4629","2004",0
"4629","2005",0
"4629","2006",0
"4629","2007",0
"4629","2008",0
"4629","2009",0
"4629","2010",0
"4629","2011",0
"4629","2012",0
"4629","2013",0
"4629","2014",0
"4629","2015",0
"4629","2016",0
"4629","2017",0
"4629","2018",0
"4629","2019",0
"4629","2020",195
"4629","2021",191
"4629","2022",196
"4629","2023",197
"4629","2024",192
"4630","2000",0
"4630","2001",0
"4630","2002",0
"4630","2003",0
"4630","2004",0
"4630","2005",0
"4630","2006",0
"4630","2007",0
"4630","2008",0
"4630","2009",0
"4630","2010",0
"4630","2011",0
"4630","2012",0
"4630","2013",0
"4630","2014",0
"4630","2015",0
"4630","2016",0
"4630","2017",0
"4630","2018",0
"4630","2019",0
"4630","2020",2907
"4630","2021",2870
"4630","2022",2916
"4630","2023",2875
"4630","2024",2896
"4631","2000",0
"4631","2001",0
"4631","2002",0
"4631","2003",0
"4631","2004",0
"4631","2005",0
"4631","2006",0
"4631","2007",0
"4631","2008",0
"4631","2009",0
"4631","2010",0
"4631","2011",0
"4631","2012",0
"4631","2013",0
"4631","2014",0
"4631","2015",0
"4631","2016",0
"4631","2017",0
"4631","2018",0
"4631","2019",0
"4631","2020",10971
"4631","2021",11056
"4631","2022",11191
"4631","2023",11266
"4631","2024",11352
"4632","2000",0
"4632","2001",0
"4632","2002",0
"4632","2003",0
"4632","2004",0
"4632","2005",0
"4632","2006",0
"4632","2007",0
"4632","2008",0
"4632","2009",0
"4632","2010",0
"4632","2011",0
"4632","2012",0
"4632","2013",0
"4632","2014",0
"4632","2015",0
"4632","2016",0
"4632","2017",0
"4632","2018",0
"4632","2019",0
"4632","2020",1028
"4632","2021",1095
"4632","2022",1119
"4632","2023",1098
"4632","2024",1108
"4633","2000",0
"4633","2001",0
"4633","2002",0
"4633","2003",0
"4633","2004",0
"4633","2005",0
"4633","2006",0
"4633","2007",0
"4633","2008",0
"4633","2009",0
"4633","2010",0
"4633","2011",0
"4633","2012",0
"4633","2013",0
"4633","2014",0
"4633","2015",0
"4633","2016",0
"4633","2017",0
"4633","2018",0
"4633","2019",0
"4633","2020",202
"4633","2021",182
"4633","2022",194
"4633","2023",209
"4633","2024",193
"4634","2000",0
"4634","2001",0
"4634","2002",0
"4634","2003",0
"4634","2004",0
"4634","2005",0
"4634","2006",0
"4634","2007",0
"4634","2008",0
"4634","2009",0
"4634","2010",0
"4634","2011",0
"4634","2012",0
"4634","2013",0
"4634","2014",0
"4634","2015",0
"4634","2016",0
"4634","2017",0
"4634","2018",0
"4634","2019",0
"4634","2020",610
"4634","2021",617
"4634","2022",599
"4634","2023",599
"4634","2024",605
"4635","2000",0
"4635","2001",0
"4635","2002",0
"4635","2003",0
"4635","2004",0
"4635","2005",0
"4635","2006",0
"4635","2007",0
"4635","2008",0
"4635","2009",0
"4635","2010",0
"4635","2011",0
"4635","2012",0
"4635","2013",0
"4635","2014",0
"4635","2015",0
"4635","2016",0
"4635","2017",0
"4635","2018",0
"4635","2019",0
"4635","2020",1205
"4635","2021",1243
